college_code,college_name,branch_code,category,cutoff_rank
E065,Jawaharlal Nehru National College of Engineering Shimoga,CE,GMK,198405
E065,Jawaharlal Nehru National College of Engineering Shimoga,CE,GMR,168523
E065,Jawaharlal Nehru National College of Engineering Shimoga,CE,SCG,190625
E065,Jawaharlal Nehru National College of Engineering Shimoga,CE,SCR,191386
E065,Jawaharlal Nehru National College of Engineering Shimoga,CE,STG,212586
E065,Jawaharlal Nehru National College of Engineering Shimoga,CE,STK,216649
E065,Jawaharlal Nehru National College of Engineering Shimoga,CE,STR,215996
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,1G,31646
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,2AG,31088
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,2AK,40969
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,2AR,40939
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,2BG,31191
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,3AG,28504
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,3BG,26326
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,3BR,36178
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,GM,25267
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,GMK,30725
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,GMR,36151
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,SCG,81475
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,SCK,101308
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,SCR,97859
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,STG,56027
E065,Jawaharlal Nehru National College of Engineering Shimoga,CS,STR,59749
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,1G,55440
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,1K,119884
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,2AG,45669
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,2AR,59853
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,2BG,45133
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,3BG,41451
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,GM,39134
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,GMR,48030
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,SCG,121029
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,SCR,123326
E065,Jawaharlal Nehru National College of Engineering Shimoga,DS,STG,97610
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,1G,46353
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,2AG,51626
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,2AR,56489
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,2BG,48213
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,3AG,48600
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,3BG,44387
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,3BR,48793
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,GM,43835
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,GMK,47694
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,GMR,45853
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,SCG,125403
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,SCK,168490
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,SCR,162631
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,STG,146034
E065,Jawaharlal Nehru National College of Engineering Shimoga,EC,STR,150609
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,1G,86169
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,2AG,81407
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,2BG,85601
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,2BK,185649
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,3AG,78250
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,3AR,112877
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,3BG,73847
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,GM,72620
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,GMK,98482
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,GMR,81685
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,SCG,134040
E065,Jawaharlal Nehru National College of Engineering Shimoga,EE,STG,164743
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,1G,104838
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,1R,137738
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,2AG,97905
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,2BG,78266
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,3AG,85801
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,3AR,118679
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,3BG,84578
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,GM,77425
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,GMK,93350
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,GMR,84355
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,SCG,173477
E065,Jawaharlal Nehru National College of Engineering Shimoga,ET,STG,181239
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,1G,44721
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,2AG,43616
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,2AK,56652
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,2AR,48980
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,2BG,39330
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,3AG,39099
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,3BG,41046
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,3BR,47065
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,GM,36949
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,GMK,41475
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,GMR,40401
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,SCG,121835
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,SCK,127091
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,SCR,141866
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,STG,98791
E065,Jawaharlal Nehru National College of Engineering Shimoga,IE,STR,106086
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,1G,187631
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,1R,230723
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,2AG,124090
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,2BG,133010
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,3AG,142363
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,3BG,129156
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,3BK,173824
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,GM,122712
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,GMK,124967
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,GMR,144375
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,SCG,176107
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,SCR,241115
E065,Jawaharlal Nehru National College of Engineering Shimoga,ME,STG,216459
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,1G,81312
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,2AG,71899
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,2AR,105513
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,2BG,74681
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,3AG,70228
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,3BG,67563
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,GM,62238
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,GMK,74206
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,GMR,73236
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,SCG,92701
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,SCR,126546
E065,Jawaharlal Nehru National College of Engineering Shimoga,RI,STG,153680
E066,"University B.D.T. college of Engineering,",CE,1G,114114
E066,"University B.D.T. college of Engineering,",CE,1K,137990
E066,"University B.D.T. college of Engineering,",CE,2AG,130495
E066,"University B.D.T. college of Engineering,",CE,2AR,136401
E066,"University B.D.T. college of Engineering,",CE,2BG,122510
E066,"University B.D.T. college of Engineering,",CE,3AG,123932
E066,"University B.D.T. college of Engineering,",CE,3BG,113130
E066,"University B.D.T. college of Engineering,",CE,GM,111284
E066,"University B.D.T. college of Engineering,",CE,GMR,119257
E066,"University B.D.T. college of Engineering,",CE,SCG,130753
E066,"University B.D.T. college of Engineering,",CE,SCR,147790
E066,"University B.D.T. college of Engineering,",CE,STG,123221
E066,"University B.D.T. college of Engineering,",CS,1G,39048
E066,"University B.D.T. college of Engineering,",CS,2AG,47280
E066,"University B.D.T. college of Engineering,",CS,2AK,49876
E066,"University B.D.T. college of Engineering,",CS,2AR,47291
E066,"University B.D.T. college of Engineering,",CS,2BG,43654
E066,"University B.D.T. college of Engineering,",CS,3AG,40649
E066,"University B.D.T. college of Engineering,",CS,3AR,42586
E066,"University B.D.T. college of Engineering,",CS,3BG,39947
E066,"University B.D.T. college of Engineering,",CS,3BR,41463
E066,"University B.D.T. college of Engineering,",CS,GM,36388
E066,"University B.D.T. college of Engineering,",CS,GMK,38013
E066,"University B.D.T. college of Engineering,",CS,GMR,38536
E066,"University B.D.T. college of Engineering,",CS,SCG,79459
E066,"University B.D.T. college of Engineering,",CS,SCK,83992
E066,"University B.D.T. college of Engineering,",CS,SCR,84466
E066,"University B.D.T. college of Engineering,",CS,STG,50428
E066,"University B.D.T. college of Engineering,",CS,STR,80866
E066,"University B.D.T. college of Engineering,",EC,1G,79866
E066,"University B.D.T. college of Engineering,",EC,1R,115070
E066,"University B.D.T. college of Engineering,",EC,2AG,71053
E066,"University B.D.T. college of Engineering,",EC,2AK,71212
E066,"University B.D.T. college of Engineering,",EC,2AR,72727
E066,"University B.D.T. college of Engineering,",EC,2BG,59925
E066,"University B.D.T. college of Engineering,",EC,2BR,77763
E066,"University B.D.T. college of Engineering,",EC,3AG,91061
E066,"University B.D.T. college of Engineering,",EC,3BG,58377
E066,"University B.D.T. college of Engineering,",EC,GM,54220
E066,"University B.D.T. college of Engineering,",EC,GMK,56545
E066,"University B.D.T. college of Engineering,",EC,GMR,67902
E066,"University B.D.T. college of Engineering,",EC,SCG,135026
E066,"University B.D.T. college of Engineering,",EC,SCK,138965
E066,"University B.D.T. college of Engineering,",EC,SCR,139038
E066,"University B.D.T. college of Engineering,",EC,STG,104359
E066,"University B.D.T. college of Engineering,",EC,STR,125240
E066,"University B.D.T. college of Engineering,",EE,1G,79943
E066,"University B.D.T. college of Engineering,",EE,1R,113771
E066,"University B.D.T. college of Engineering,",EE,2AG,96584
E066,"University B.D.T. college of Engineering,",EE,2AR,101635
E066,"University B.D.T. college of Engineering,",EE,2BG,90715
E066,"University B.D.T. college of Engineering,",EE,3AG,112143
E066,"University B.D.T. college of Engineering,",EE,3BG,80655
E066,"University B.D.T. college of Engineering,",EE,GM,78883
E066,"University B.D.T. college of Engineering,",EE,GMK,86433
E066,"University B.D.T. college of Engineering,",EE,GMR,82098
E066,"University B.D.T. college of Engineering,",EE,SCG,137160
E066,"University B.D.T. college of Engineering,",EE,STG,119088
E066,"University B.D.T. college of Engineering,",EI,1G,136782
E066,"University B.D.T. college of Engineering,",EI,2AG,124591
E066,"University B.D.T. college of Engineering,",EI,2AR,133262
E066,"University B.D.T. college of Engineering,",EI,2BG,124886
E066,"University B.D.T. college of Engineering,",EI,3AG,121592
E066,"University B.D.T. college of Engineering,",EI,3BG,119333
E066,"University B.D.T. college of Engineering,",EI,GM,117575
E066,"University B.D.T. college of Engineering,",EI,GMK,140215
E066,"University B.D.T. college of Engineering,",EI,GMR,119932
E066,"University B.D.T. college of Engineering,",EI,SCG,219031
E066,"University B.D.T. college of Engineering,",EI,SCR,235048
E066,"University B.D.T. college of Engineering,",EI,STG,190271
E066,"University B.D.T. college of Engineering,",ME,1G,159339
E066,"University B.D.T. college of Engineering,",ME,2AG,145043
E066,"University B.D.T. college of Engineering,",ME,2AR,146858
E066,"University B.D.T. college of Engineering,",ME,2BG,156990
E066,"University B.D.T. college of Engineering,",ME,3AG,148825
E066,"University B.D.T. college of Engineering,",ME,3BG,139417
E066,"University B.D.T. college of Engineering,",ME,GM,137342
E066,"University B.D.T. college of Engineering,",ME,GMK,139962
E066,"University B.D.T. college of Engineering,",ME,GMR,140102
E066,"University B.D.T. college of Engineering,",ME,SCG,172064
E066,"University B.D.T. college of Engineering,",ME,SCR,189636
E066,"University B.D.T. college of Engineering,",ME,STG,172991
E066,"University B.D.T. college of Engineering,",ME,STK,196434
E066,"University B.D.T. college of Engineering,",RI,1G,95947
E066,"University B.D.T. college of Engineering,",RI,2AG,100273
E066,"University B.D.T. college of Engineering,",RI,2BG,87656
E066,"University B.D.T. college of Engineering,",RI,3AG,89962
E066,"University B.D.T. college of Engineering,",RI,3BG,100842
E066,"University B.D.T. college of Engineering,",RI,3BK,122117
E066,"University B.D.T. college of Engineering,",RI,GM,86472
E066,"University B.D.T. college of Engineering,",RI,GMR,106042
E066,"University B.D.T. college of Engineering,",RI,SCG,155157
E066,"University B.D.T. college of Engineering,",RI,SCR,204083
E066,"University B.D.T. college of Engineering,",RI,STG,117842
E066,"University B.D.T. college of Engineering,",RI,STR,140578
E070,"Bahubali College of Engineering Hassan Dist,",AI,2AG,104017
E070,"Bahubali College of Engineering Hassan Dist,",AI,2AR,112003
E070,"Bahubali College of Engineering Hassan Dist,",AI,3AG,101238
E070,"Bahubali College of Engineering Hassan Dist,",AI,3AK,105963
E070,"Bahubali College of Engineering Hassan Dist,",AI,3BG,95235
E070,"Bahubali College of Engineering Hassan Dist,",AI,GM,90302
E070,"Bahubali College of Engineering Hassan Dist,",AI,GMR,93543
E070,"Bahubali College of Engineering Hassan Dist,",AI,SCG,188806
E070,"Bahubali College of Engineering Hassan Dist,",AI,SCR,192771
E070,"Bahubali College of Engineering Hassan Dist,",AI,STG,210871
E070,"Bahubali College of Engineering Hassan Dist,",CE,2AG,206199
E070,"Bahubali College of Engineering Hassan Dist,",CE,GM,177658
E070,"Bahubali College of Engineering Hassan Dist,",CE,GMR,180546
E070,"Bahubali College of Engineering Hassan Dist,",CE,SCG,218578
